"t","g","y","pres","gop","s","l"
-22,1,0.408101349468783,0.0288007610144414,0.0163023175553442,0,0
-21,0,1.07653766844237,0.200772822084597,0.0445395617929559,0,0
-21,1,0.584709789651679,0.0369519197921135,0.0228232445774819,0,0
-20,0,1.11453728384271,0.241149858795088,0.123260736214787,0,0
-20,1,0.735234521746023,0.0527108267622796,0.12281079225026,0,0
-19,0,0.663185342489009,0.223017334388864,0.0890590173942602,0,0
-19,1,0.664591145672865,0.0630356278806642,0.10216119001349,0,0
-18,0,0.458146203900179,0.153085826182289,0.0257707035914881,0,0
-18,1,0.503198201874958,0.0304309927699758,0.0157589069701661,0,0
-17,0,0.534857302567436,0.171442235749607,0.0326747350761764,0,0
-17,1,0.530368731133865,0.0298875821847977,0.00923797994802838,0,0
-16,0,0.742002700584417,0.217350648806627,0.0652641546904798,0,0
-16,1,0.486352473734435,0.0353216880365791,0.0260837080885507,0,0
-15,0,1.12436377745448,0.284034191945592,0.0375339125288393,0,0
-15,1,12.2245645241674,0.0499937738363889,0.0320612245255103,0,0
-14,0,0.90382439533403,0.347972968218822,0.0301891750595716,0,0
-14,1,0.852611208144502,0.0624922172954861,0.0163023175553442,0,0
-13,0,0.829114134441399,0.179378747346134,0.0366166354610586,0,0
-13,1,0.593404359014529,0.0385821515476479,0.0173891387257005,0,0
-12,0,0.708446553539082,0.187480455760555,0.0439499613080376,0,0
-12,1,0.850437565803789,0.0222798339923037,0.0179325493108786,0,0
-11,0,1.04526601949712,0.218284228191963,0.0439923473336815,0,0
-11,1,4.13915842730189,0.0391255621328261,0.0217364234071256,0,0
-10,0,1.42269021120084,0.219032504567753,0.0667677717796677,0,0
-10,1,1.32048772198288,0.0391255621328261,0.0320612245255103,0,0
-9,0,2.30521725888057,0.21100198293999,0.0802378333650634,0,0
-9,1,0.766752335686355,0.0282573504292633,0.0483635420808545,0,0
-8,0,0.670181210362593,0.134200134705008,0.0570787610459415,0,0
-8,1,0.505915254800848,0.0217364234071256,0.0277139398440851,0,0
-7,0,0.569308990257145,0.115122619291159,0.0379566859641079,0,0
-7,1,0.417339329416811,0.0157589069701661,0.0277139398440851,0,0
-6,0,0.408417614429357,0.0808948167625438,0.0284236340683278,0,0
-6,1,0.265184365566932,0.0135852646294535,0.0168457281405223,0,0
-5,0,0.498175457836156,0.111695328730441,0.0449112546332177,0,0
-5,1,0.32713317227724,0.0146720857998098,0.0239100657478382,0,0
-4,0,0.442201993920467,0.078433710222272,0.0295897931841201,0,0
-4,1,0.30376651711458,0.0119550328739191,0.02336665516266,0,0
-3,0,0.427173974187365,0.085166023962044,0.0284605859881199,0,0
-3,1,0.253229332693013,0.0135852646294535,0.0124984434590972,0,0
-2,0,0.358855852008185,0.106047119108099,0.0381512269536017,0,0
-2,1,0.246164995085697,0.0173891387257005,0.0124984434590972,0,0
-1,0,0.631723499838951,0.14518572309497,0.0771806054128512,0,0
-1,1,0.338001383980803,0.0282573504292633,0.0288007610144414,0,0
0,0,1.05064741452214,0.379595116991508,0.0861327513930759,1,0
0,1,0.746102733449586,0.0695565549028019,0.0402123833031824,1,0
1,0,0.851274418104963,0.178050651875958,0.0520261294249551,1,0
1,1,0.519500519430302,0.0353216880365791,0.0217364234071256,1,0
2,0,0.835735592421794,0.0775311052402911,0.0482168212228564,1,0
2,1,0.581992736725788,0.0277139398440851,0.0418426150587168,1,0
3,0,0.587831683463527,0.0508083463035709,0.0926623729845764,1,0
3,1,0.313547907647787,0.0081511587776721,0.0456464891549638,1,0
4,0,0.786974817203175,0.111721955849115,0.0734147700575667,1,0
4,1,0.62818263646593,0.0282573504292633,0.0559712902733484,1,0
5,0,0.710544118397869,0.139353297284253,0.0742847704044369,1,0
5,1,0.755340713397615,0.0353216880365791,0.0956402629913526,1,0
6,0,0.453861954846634,0.0368258485363522,0.0518951674739272,1,0
6,1,0.253772743278191,0.0141286752146316,0.0412992044735386,1,0
7,0,0.559497168731169,0.0436510854861896,0.0716302096958417,1,0
7,1,0.342348668662228,0.0114116222887409,0.0782511242656522,1,0
8,0,0.517425234405506,0.0204050674734392,0.0519082093279715,1,0
8,1,0.202692148271446,0.0081511587776721,0.0380387409624698,1,0
9,0,0.501423422903766,0.0261391359682389,0.0470957651856339,1,0
9,1,0.164109996723798,0.00706433760731582,0.0146720857998098,1,0
10,0,0.427440245374103,0.0211375849422593,0.04738920690163,1,0
10,1,0.177695261353252,0.00597751643695954,0.0168457281405223,1,0
11,0,0.42273430970646,0.0188634116432888,0.0413997354317966,1,0
11,1,0.173891387257005,0.0054341058517814,0.0211930128219475,1,0
12,0,0.33460615464461,0.0151530041676924,0.0321416492921166,0,1
12,1,0.149981321509167,0.0141286752146316,0.0157589069701661,0,1
13,0,0.337151489825584,0.0188465659151483,0.0335436486018762,0,1
13,1,0.149437910923988,0.00652092702213768,0.0298875821847977,0,1
14,0,0.419365707488941,0.012394108626743,0.0388022328346451,0,1
14,1,0.104878242939381,0.0027170529258907,0.0141286752146316,0,1
15,0,0.406362435596213,0.0127201549778499,0.0487145853188795,0,1
15,1,0.133135593368644,0.00217364234071256,0.0163023175553442,0,1
16,0,0.472873717579677,0.023570977542687,0.0555256935935023,0,1
16,1,0.236927015137669,0.00923797994802838,0.0336914562810447,0,1
17,0,0.34387999969126,0.0342854040506444,0.0767578319775826,0,1
17,1,0.270618471418714,0.0168457281405223,0.0940100312358182,0,1
18,0,0.357805439347035,0.0172065527690806,0.0470522923388196,0,1
18,1,0.224428571678572,0.00706433760731582,0.0516240055919233,0,1
19,0,0.357838043982146,0.0194182338507557,0.0472555278976762,0,1
19,1,0.173891387257005,0.0054341058517814,0.0255402975033726,0,1
20,0,0.3839326202824,0.0182341421856525,0.0558658686198239,0,1
20,1,0.16954410257558,0.00706433760731582,0.0418426150587168,0,1
21,0,0.444051763552413,0.0312721923558316,0.0488591325345369,0,1
21,1,0.276052577270495,0.0130418540442754,0.0266271186737289,0,1
22,0,0.523467960112687,0.023183525795455,0.0424153698154945,0,1
22,1,0.204322380026981,0.0081511587776721,0.0152154963849879,0,1
23,0,0.497167431200651,0.0153236350914384,0.0556235074988344,0,1
23,1,0.166283639064511,0.00217364234071256,0.0168457281405223,0,1
24,0,0.419291803649357,0.018836784524615,0.0371779785955476,0,1
24,1,0.191823936567883,0.0081511587776721,0.0173891387257005,0,1
25,0,0.30742584399517,0.0231867862589661,0.0332061906284806,0,1
25,1,0.239100657478382,0.00923797994802838,0.0168457281405223,0,1
26,0,0.503271018893371,0.0200241366532293,0.0609739281204984,0,1
26,1,0.189650294227171,0.0119550328739191,0.030974403355154,0,1
27,0,0.420043883899243,0.0165794569537851,0.0301967828077641,0,1
27,1,0.147807679168454,0.00434728468142512,0.0103248011183847,0,1
28,0,0.336973251153646,0.0206909014412429,0.0422844078644666,0,1
28,1,0.143460394487029,0.00706433760731582,0.0119550328739191,0,1
29,0,0.387926688083459,0.028656213798784,0.0310243971289904,0,1
29,1,0.126071255761328,0.00978139053320652,0.02336665516266,0,1
30,0,0.408861580877447,0.0167864963867379,0.0478521927202018,0,1
30,1,0.160849533212729,0.00760774819249396,0.00869456936285024,0,1
31,0,0.332856372560336,0.0158855216365126,0.0201034745986653,0,1
31,1,0.119550328739191,0.00434728468142512,0.0114116222887409,0,1
32,0,0.327373359755889,0.00875706158014573,0.0211441058692814,0,1
32,1,0.115746454642944,0.00217364234071256,0.0054341058517814,0,1
33,0,0.30042399860515,0.00806040920994735,0.020404524062854,0,1
33,1,0.0842286407026117,0.00489069526660326,0.00489069526660326,0,1
34,0,0.320165018343501,0.00766752335686355,0.0232617769197206,0,1
34,1,0.0793379454360084,0.00380387409624698,0.0054341058517814,0,1
35,0,0.446521564662048,0.00949936043949907,0.0333371525795085,0,1
35,1,0.149981321509167,0.0027170529258907,0.0173891387257005,0,1
36,0,0.435046906745426,0.0163838291431209,0.0361183279544502,0,1
36,1,0.141286752146316,0.00597751643695954,0.0206496022367693,0,1
37,0,0.471045684371137,0.0165300065905338,0.0312716489452464,0,1
37,1,0.170630923745936,0.00597751643695954,0.0141286752146316,0,1
38,0,0.411411806753688,0.00510479903716345,0.0234356683069776,0,1
38,1,0.0717301972435145,0.00054341058517814,0.00760774819249396,0,1
39,0,0.302129221021438,0.0117757073808103,0.0228884538477033,0,1
39,1,0.146720857998098,0.0027170529258907,0.0108682117035628,0,1
40,0,0.337931284015315,0.0126277751783696,0.0209588028597357,0,1
40,1,0.116289865228122,0.00489069526660326,0.00923797994802838,0,1
41,0,0.361293591893294,0.00943686822220358,0.028158993113346,0,1
41,1,0.149981321509167,0.0054341058517814,0.0184759598960568,0,1
42,0,0.512533995728318,0.00797237669514849,0.0384962926751898,0,1
42,1,0.133135593368644,0.0027170529258907,0.0211930128219475,0,1
43,0,0.463518904355835,0.00984551298225754,0.0335871214486905,0,1
43,1,0.136939467464891,0.00326046351106884,0.0146720857998098,0,1
44,0,0.414308185172688,0.018708539626513,0.0404281173054981,0,1
44,1,0.156502248531304,0.0081511587776721,0.0190193704812349,0,1
45,0,0.410042955489625,0.0137417668779848,0.038387067147569,0,1
45,1,0.132048772198288,0.00434728468142512,0.0108682117035628,0,1
46,0,0.258918841519828,0.0130516354348086,0.0170408125406013,0,1
46,1,0.101617779428312,0.00597751643695954,0.0081511587776721,0,1
47,0,0.36276134388386,0.0157453217055366,0.0427180495114388,0,1
47,1,0.144547215657385,0.00923797994802838,0.0157589069701661,0,1
48,0,0.39631803433978,0.0261576119281349,0.0263738893410358,0,1
48,1,0.195084400078952,0.0163023175553442,0.0108682117035628,0,1
49,0,0.421533915723802,0.0173391449518641,0.0158512867696463,0,1
49,1,0.138569699220426,0.0163023175553442,0.0146720857998098,0,1
50,0,0.24171880967777,0.0138145838963987,0.0167555219833828,0,1
50,1,0.107595295865272,0.0103248011183847,0.00706433760731582,0,1
51,0,0.240473312616542,0.0167756281750344,0.0223651494541767,0,1
51,1,0.161392943797908,0.0135852646294535,0.0152154963849879,0,1
52,0,0.0971433366699554,0.00776968454687705,0.00880759876456729,0,1
52,1,0.0733604289990489,0.00597751643695954,0.00923797994802838,0,1
