"t","g","y","pres","gop","s","l"
-36,0,0.440305708205066,0.159060455080716,0.0315357394879965,0,0
-36,1,0.474979189002229,0.100753161303503,0.0287866175152866,0,0
-35,0,0.408942688422162,0.174634015156486,0.0533272089470684,0,0
-35,1,0.374226027698726,0.0719665437882165,0,0,0
-34,0,0.577560300517953,0.282785337161418,0.0744277995857735,0,0
-34,1,0.388619336456369,0.115146470061146,0.0287866175152866,0,0
-33,0,0.551091005712647,0.207537118976459,0.0763277163417824,0,0
-33,1,0.734058746639808,0.100753161303503,0.0719665437882165,0,0
-32,0,0.706308447355072,0.295307515780568,0.04745473897395,0,0
-32,1,1.09389146558089,0.158326396334076,0.0287866175152866,0,0
-31,0,0.655787933615744,0.240238716473824,0.054435493721407,0,0
-31,1,0.417405953971656,0.0575732350305732,0.0431799262729299,0,0
-30,0,0.512459365007132,0.180434518585816,0.0608693027360735,0,0
-30,1,0.676485511609235,0.0431799262729299,0.0575732350305732,0,0
-29,0,0.796885539366922,0.308160740501143,0.0838266302045146,0,0
-29,1,0.892385142973885,0.143933087576433,0.0719665437882165,0,0
-28,0,0.634960815843434,0.250299639295417,0.136002374450972,0,0
-28,1,0.676485511609235,0.0719665437882165,0.115146470061146,0,0
-27,0,0.589665073183131,0.194352848154458,0.0519454513063347,0,0
-27,1,0.820418599185668,0.12953977881879,0.0719665437882165,0,0
-26,0,0.72494778219622,0.319459487875893,0.0662380069026745,0,0
-26,1,0.949958378004458,0.12953977881879,0.0575732350305732,0,0
-25,0,0.647943580342829,0.167437360777665,0.0950246244179611,0,0
-25,1,0.949958378004458,0.0719665437882165,0.158326396334076,0,0
-24,0,0.778102271438197,0.202816113703952,0.124113501417158,0,0
-24,1,1.05071153930796,0.12953977881879,0.100753161303503,0,0
-23,0,0.764817247454892,0.157261291486011,0.0622510603768073,0,0
-23,1,0.964351686762101,0.0287866175152866,0.100753161303503,0,0
-22,0,1.08820610862162,0.207623478829005,0.0643668767641808,0,0
-22,1,1.19464462688439,0.0287866175152866,0.100753161303503,0,0
-21,0,1.28876247285062,0.351973972359409,0.10119935387499,0,0
-21,1,1.43933087576433,0.0719665437882165,0.115146470061146,0,0
-20,0,1.64322648762511,0.455749728502018,0.381998414427853,0,0
-20,1,2.00066991731242,0.287866175152866,0.518159115275159,0,0
-19,0,1.17069416111168,0.447531149201403,0.428114575687342,0,0
-19,1,1.74159035967484,0.273472866395223,0.575732350305732,0,0
-18,0,0.561842807354606,0.255812276549594,0.0681379236586834,0,0
-18,1,0.719665437882165,0.0863598525458598,0.0719665437882165,0,0
-17,0,0.825960023057361,0.240238716473824,0.0574868751780273,0,0
-17,1,1.19464462688439,0.100753161303503,0.0575732350305732,0,0
-16,0,1.12470753963101,0.346389368561444,0.181456443507609,0,0
-16,1,1.23782455315732,0.0863598525458598,0.158326396334076,0,0
-15,0,1.51630629100021,0.605267419876416,0.116801700568275,0,0
-15,1,1.78477028594777,0.21589963136465,0.115146470061146,0,0
-14,0,1.99016280191934,0.918393851898946,0.121681032237116,0,0
-14,1,2.33171601873822,0.287866175152866,0.17271970509172,0,0
-13,0,1.59168404896398,0.421479260350069,0.133857771446083,0,0
-13,1,1.51129741955255,0.244686248879936,0.187113013849363,0,0
-12,0,1.16260512158988,0.309024339026602,0.159189994859535,0,0
-12,1,1.69841043340191,0.0143933087576433,0.17271970509172,0,0
-11,0,1.70172089441617,0.536654517028731,0.135181955851786,0,0
-11,1,1.75598366843248,0.158326396334076,0.100753161303503,0,0
-10,0,2.41657896717328,0.547838117933419,0.19757694931617,0,0
-10,1,3.59832718941083,0.21589963136465,0.244686248879936,0,0
-9,0,3.24029363406445,0.59461637139576,0.235100305247346,0,0
-9,1,1.91431006476656,0.115146470061146,0.17271970509172,0,0
-8,0,1.31406590964656,0.284598894064881,0.181686736447731,0,0
-8,1,1.16585800936911,0.0863598525458598,0.12953977881879,0,0
-7,0,1.0731938875874,0.307153208888108,0.0789185119181582,0,0
-7,1,0.719665437882165,0.0575732350305732,0.0287866175152866,0,0
-6,0,0.818777761987297,0.225802227789908,0.133109319390685,0,0
-6,1,0.647698894093949,0.0719665437882165,0.115146470061146,0,0
-5,0,0.905396694090794,0.26139688034756,0.106337765101469,0,0
-5,1,0.575732350305732,0.0287866175152866,0.0575732350305732,0,0
-4,0,0.89870380551849,0.218260134000903,0.0745861259821076,0,0
-4,1,0.546945732790446,0.0431799262729299,0.100753161303503,0,0
-3,0,0.984531105640317,0.209868834995197,0.110036845452183,0,0
-3,1,0.489372497759872,0.0863598525458598,0.0719665437882165,0,0
-2,0,0.656205339569716,0.278841570561824,0.0722544099633694,0,0
-2,1,0.446192571486942,0.0863598525458598,0.0287866175152866,0,0
-1,0,1.66116055033713,0.486134003289403,0.370800420214407,0,0
-1,1,0.791631981670382,0.0287866175152866,0.0863598525458598,0,0
0,0,2.26734914197403,0.998938807706718,0.30482149286937,0.999,0
0,1,1.98627660855478,0.388619336456369,0.259079557637579,1,0
1,0,2.97617641836169,0.458354917387151,0.147689741162178,0.999,0
1,1,1.48251080203726,0.0719665437882165,0.12953977881879,1,0
2,0,1.83788159526347,0.184824477756898,0.156728739061978,0.999,0
2,1,1.56887065458312,0.0719665437882165,0.187113013849363,1,0
3,0,1.10221079804281,0.101429646815112,0.209955194847743,0.999,0
3,1,0.863598525458598,0.0287866175152866,0.21589963136465,1,0
4,0,1.21807693354184,0.233401894813944,0.250760225175662,0.999,0
4,1,1.64083719837134,0.0431799262729299,0.331046101425796,1,0
5,0,1.25416095859725,0.314911202308478,0.24209545330356,0.999,0
5,1,1.74159035967484,0.143933087576433,0.374226027698726,1,0
6,0,0.76556569951029,0.11328973323141,0.154425809660755,0.999,0
6,1,0.474979189002229,0.0719665437882165,0.158326396334076,1,0
7,0,1.00351587989165,0.141198358912481,0.245506667479122,0.999,0
7,1,1.0651048480656,0.0431799262729299,0.331046101425796,1,0
8,0,0.868866476463896,0.0595451183303704,0.108453581488842,0.999,0
8,1,0.532552424032802,0.0143933087576433,0.0719665437882165,1,0
9,0,0.842066135557164,0.0808760019091977,0.0838554168220299,0.999,0
9,1,0.546945732790446,0.0431799262729299,0.0575732350305732,1,0
10,0,0.839979105787306,0.0372642763735385,0.0928800214130722,0.999,0
10,1,0.474979189002229,0.0143933087576433,0,1,0
11,0,0.762514318053669,0.054032481076193,0.111692075959312,0.999,0
11,1,0.503765806517516,0.0431799262729299,0.12953977881879,1,0
12,0,0.506414175328922,0.0339394220505229,0.0909225314220327,0,0.999
12,1,0.302259483910509,0.0287866175152866,0.100753161303503,0,1
13,0,0.72086008250905,0.0558748245971713,0.100105462409409,0,0.999
13,1,0.359832718941083,0.0719665437882165,0.12953977881879,0,1
14,0,0.634025250774187,0.0464184207433997,0.0789760851531888,0,0.999
14,1,0.431799262729299,0.0431799262729299,0.100753161303503,0,1
15,0,0.739254731101318,0.0233891267311704,0.103660609672547,0,0.999
15,1,0.388619336456369,0,0.0431799262729299,0,1
16,0,1.21325517510803,0.0668857057967684,0.185803222752417,0,0.999
16,1,0.676485511609235,0.0431799262729299,0.201506322607006,0,1
17,0,0.592759634566024,0.0745429460558347,0.227155198813127,0,0.999
17,1,0.647698894093949,0.0719665437882165,0.388619336456369,0,1
18,0,0.679047520568096,0.056047544302263,0.157102965089677,0,0.999
18,1,0.561339041548089,0,0.158326396334076,0,1
19,0,0.648073120121647,0.0173583303617178,0.078645039051763,0,0.999
19,1,0.431799262729299,0,0.0575732350305732,0,1
20,0,0.605281813185174,0.0270162405380965,0.128604213749543,0,0.999
20,1,0.374226027698726,0.0143933087576433,0.158326396334076,0,1
21,0,0.704077484497638,0.0736937408391337,0.0879287232004429,0,0.999
21,1,0.561339041548089,0.0287866175152866,0.0431799262729299,0,1
22,0,0.918696111382857,0.0362135648342305,0.0847190153474885,0,0.999
22,1,0.403012645214012,0.0143933087576433,0.0431799262729299,0,1
23,0,0.777238672912738,0.0393656994521544,0.12453090737113,0,0.999
23,1,0.417405953971656,0.0287866175152866,0.0719665437882165,0,1
24,0,0.648346592988043,0.0387899671018487,0.0919156697263101,0,0.999
24,1,0.518159115275159,0.0143933087576433,0.100753161303503,0,1
25,0,0.593119467284965,0.0615026083214098,0.0576452015743614,0,0.999
25,1,0.633305585336305,0.0431799262729299,0.0575732350305732,0,1
26,0,0.779584782240234,0.0411504697381022,0.129971578081519,0,0.999
26,1,0.618912276578662,0.0143933087576433,0.100753161303503,0,1
27,0,0.573961973328542,0.0316220993405423,0.0799980100749815,0,0.999
27,1,0.345439410183439,0.0143933087576433,0.0575732350305732,0,1
28,0,0.451086296464541,0.0292615967042888,0.102221278796783,0,0.999
28,1,0.287866175152866,0.0143933087576433,0.0863598525458598,0,1
29,0,0.546470753601443,0.0386460340142723,0.107906635756052,0,0.999
29,1,0.287866175152866,0.0143933087576433,0.100753161303503,0,1
30,0,0.54593820117741,0.0196756530716984,0.0933550006020745,0,0.999
30,1,0.374226027698726,0.0143933087576433,0.0575732350305732,0,1
31,0,0.588499215173762,0.0387611804843334,0.0265988345841248,0,0.999
31,1,0.374226027698726,0.0431799262729299,0.0143933087576433,0,1
32,0,0.596962480723256,0.0105359020105949,0.0450654497201812,0,0.999
32,1,0.359832718941083,0,0.0287866175152866,0,1
33,0,0.608405161185582,0.0189991675600892,0.0358105521890165,0,0.999
33,1,0.287866175152866,0.0143933087576433,0.0143933087576433,0,1
34,0,0.466256843895097,0.006980754747457,0.0643380901466656,0,0.999
34,1,0.316652792668153,0.0143933087576433,0.0575732350305732,0,1
35,0,0.608621060816947,0.0246989178281159,0.062020767436685,0,0.999
35,1,0.359832718941083,0,0.0719665437882165,0,1
36,0,0.493992749871076,0.00692318151242643,0.0840569231446369,0,0.999
36,1,0.489372497759872,0.0143933087576433,0.12953977881879,0,1
37,0,0.570651512314284,0.026915487376793,0.067950810644834,0,0.999
37,1,0.403012645214012,0.0431799262729299,0.0575732350305732,0,1
38,0,0.593680806326513,0.0164371586012287,0.0738952471617407,0,0.999
38,1,0.345439410183439,0,0.0287866175152866,0,1
39,0,0.544369330522827,0.0303410948611121,0.080501775881499,0,0.999
39,1,0.431799262729299,0,0.0863598525458598,0,1
40,0,0.500642458517107,0.0292759900130465,0.0663099734464627,0,0.999
40,1,0.345439410183439,0.0143933087576433,0.0719665437882165,0,1
41,0,0.551105399021404,0.0398982518761872,0.115060110208601,0,0.999
41,1,0.518159115275159,0.0287866175152866,0.17271970509172,0,1
42,0,0.740348622566899,0.0408338169454341,0.126128564643228,0,0.999
42,1,0.431799262729299,0.0287866175152866,0.115146470061146,0,1
43,0,0.524117945100823,0.0188696277812704,0.0830925714578748,0,0.999
43,1,0.345439410183439,0,0.0575732350305732,0,1
44,0,0.541936861342786,0.0241375787865678,0.0717506441568519,0,0.999
44,1,0.230292940122293,0,0.0143933087576433,0,1
45,0,0.580309422490663,0.0130835176606978,0.0538885479886165,0,0.999
45,1,0.374226027698726,0.0143933087576433,0,0,1
46,0,0.472992912393674,0.0316364926493,0.0444753240611178,0,0.999
46,1,0.273472866395223,0.0431799262729299,0.0431799262729299,0,1
47,0,0.540152091056838,0.0163795853661981,0.0746724858346535,0,0.999
47,1,0.302259483910509,0.0287866175152866,0.0287866175152866,0,1
48,0,0.493532163990831,0.0185961549148751,0.0517439449837277,0,0.999
48,1,0.460585880244586,0.0431799262729299,0.0575732350305732,0,1
49,0,0.524664890833614,0.0318523922806646,0.0481168311768016,0,0.999
49,1,0.259079557637579,0.0143933087576433,0.0287866175152866,0,1
50,0,0.46782571454968,0.0209710508598863,0.0508371665319961,0,0.999
50,1,0.287866175152866,0.0143933087576433,0.0287866175152866,0,1
51,0,0.354953387272242,0.0235762397450197,0.0581777539983942,0,0.999
51,1,0.302259483910509,0.0143933087576433,0.0575732350305732,0,1
52,0,0.214704986737765,0.0175022634492943,0.0340833551380993,0,0.999
52,1,0.187113013849363,0.0143933087576433,0.0575732350305732,0,1
